medium_id	original	base_compound	base_chebi_id	base_chebi_label	original_normalized	label_normalized	similarity
dsmz_1578_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1010_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1343_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1343_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_380_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_834_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_630_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_786_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_786_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_236_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_358_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_28_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_165_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_165_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_933_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1318_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1530_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1125_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1634_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1634_composition	Monopotassium phosphate	Monopotassium phosphate	CHEBI:63036	potassium dihydrogen phosphate	monopotassium phosphate	potassium dihydrogen phosphate	0.25
dsmz_506_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_506_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_666a_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_666a_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1409_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_538_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_538_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_303_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_815_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_204_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_401_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_401_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_60_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_602_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1011c_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1232_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_806_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1031_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1022_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_912_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_838_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1627_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_912_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1720_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1136_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1523_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1733_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_901_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_602_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_331_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_511_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1100_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_846_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1464_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1659_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1659_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_651_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_651_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_452_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_452_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_269_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1667_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_480c_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1681_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1681_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1084_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_689_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_473_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_473_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_670_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1183_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_999_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_276_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1380_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1058a_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1585_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_318b_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_718a_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_68_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_68_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_696_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_846_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_696_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_756_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_350_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_559_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1272_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_161_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_161_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_986_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_986_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_855_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1741_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_960_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1097_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1347_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1144_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1240_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
ccap_E26_Biotin_ANT_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1294_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_867_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1043_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1491_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1596_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1445_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1190_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1176_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_881_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1298_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1148_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_878_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_830c_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_388_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1062_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_350_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1358_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_592_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1165_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_326_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_221_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_829d_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1204_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1132_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_916_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1007_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1534_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1401_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1433_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_120b_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_120b_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1630_composition	KH2HPO4	KH2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	kh2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1210c_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1208_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1035_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1236_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1236_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1705_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_811_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1538_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
ccap_PAS_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_428_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_924_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_6_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_6_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_314_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_712_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_712_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_928_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_892_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_318_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1050_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_791_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_791_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_194_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_941_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_371_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_198_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_745_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_574_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1589_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_1589_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_343_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_140_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_140_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_995_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
ccap_E27_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_995_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_441_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_135b_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_135b_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_973_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_499_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_499_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1655_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_861a_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_523_composition	KH2PO4	KH2PO4	CHEBI:63036	potassium dihydrogen phosphate	kdihydrogen phosphate	potassium dihydrogen phosphate	0.25
dsmz_523_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
dsmz_1456_composition	K2HPO4	K2HPO4	CHEBI:131527	dipotassium hydrogen phosphate	k2hydrogen phosphate	dipotassium hydrogen phosphate	0.25
