medium_id	original	mapped	value	concentration	unit	mmol_l	optional	source
dsmz_1567_composition	MgSO4 7-hydrate							json
dsmz_1567_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_1567_composition	FeSO4 7-hydrate							json
dsmz_1567_composition	CoSO4 7-hydrate							json
dsmz_1567_composition	ZnSO4 7-hydrate							json
dsmz_1567_composition	CuSO4 5-hydrate							json
dsmz_1567_composition	Na2MoO4 2-hydrate							json
dsmz_1567_composition	NiCl2 6-hydrate							json
dsmz_1567_composition	Na2SeO3 5-hydrate							json
dsmz_1567_composition	Thiamine-HCl 2-hydrate							json
dsmz_1567_composition	Solution 6 (Fe EDTA):	solution:5727						json
dsmz_1567_composition	Fe EDTA	solution:6243						json
dsmz_1567_composition	Solution 5	solution:5183						json
dsmz_1567_composition	Solution 6 (Fe EDTA))	solution:5727						json
dsmz_1559_composition	1559. TRYPTONE-STARCH MEDIUM	medium:1559	3.0		g/L			json
dsmz_1559_composition	Bacto-Tryptone	ingredient:1216	2.0		g/L			json
dsmz_1559_composition	CaCl2 2-hydrate		0.25		g/L			json
dsmz_1559_composition	MgSO4 7-hydrate		0.5		g/L			json
dsmz_1559_composition	Agar (Difco) if appropriate		0.5		mg/L			json
dsmz_1581_composition	Peptone	CAS-RN:73049-73-7	3.0		g/L			json
dsmz_1581_composition	Yeast extract	CAS-RN:8013-01-2	0.5		g/L			json
dsmz_1581_composition	CaCl2 2-hydrate		2.83		g/L			json
dsmz_1581_composition	MgCl2 6-hydrate		0.15		g/L			json
dsmz_1187_composition	MgCl2 x 6 H20	KEGG:C07755	0.1		g/L			json
dsmz_1187_composition	Yeast extract	CAS-RN:8013-01-2	0.2		g/L			json
dsmz_1187_composition	Na2S 9-hydrate		1.0		ml/L			json
dsmz_1384_composition	CaCl2 2-hydrate		0.01		g/L			json
dsmz_1384_composition	Tryptone	CAS-RN:84843-69-6	5.0		g/L			json
dsmz_1384_composition	Yeast extract	CAS-RN:8013-01-2	0.1		g/L			json
dsmz_347_composition	KH2PO4	PubChem:23710200						json
dsmz_347_composition	MgCl2 6-hydrate							json
dsmz_347_composition	CaCl2 2-hydrate							json
dsmz_347_composition	Trypticase peptone							json
dsmz_347_composition	Sodium resazurin	CAS-RN:62758-13-8						json
dsmz_347_composition	Seven vitamins solution	solution:4611						json
dsmz_347_composition	L-Cysteine HCl x H2O	ingredient:983						json
dsmz_347_composition	Na2S 9-hydrate							json
dsmz_347_composition	FeCl2 4-hydrate							json
dsmz_347_composition	MnCl2 4-hydrate							json
dsmz_347_composition	CoCl2 6-hydrate							json
dsmz_347_composition	CuCl2 2-hydrate							json
dsmz_347_composition	NiCl2 6-hydrate							json
dsmz_347_composition	Na2MoO4 2-hydrate							json
dsmz_347_composition	Thiamine-HCl 2-hydrate							json
dsmz_379_composition	MgSO4 7-hydrate		200.0		mg/L			json
dsmz_379_composition	CaCl2 2-hydrate		50.0		mg/L			json
dsmz_379_composition	KH2PO4	PubChem:23710200	0.5		mg/L			json
dsmz_379_composition	Na2S 9-hydrate		2.0		g/L			json
dsmz_379_composition	FeCl2 4-hydrate							json
dsmz_379_composition	MnCl2 4-hydrate							json
dsmz_379_composition	CoCl2 6-hydrate							json
dsmz_379_composition	CuCl2 2-hydrate							json
dsmz_379_composition	NiCl2 6-hydrate							json
dsmz_379_composition	Na2MoO4 2-hydrate							json
dsmz_379_composition	VOSO4 2-hydrate							json
dsmz_379_composition	Na2WO4 2-hydrate							json
dsmz_144_composition	MgCl2 6-hydrate		0.4		g/L			json
dsmz_144_composition	KH2PO4	PubChem:23710200	0.75		g/L			json
dsmz_144_composition	Trace element solution	solution:6187	9.0		ml/L			json
dsmz_144_composition	FeSO4 7-hydrate		3.0		ml/L			json
dsmz_144_composition	Yeast extract	CAS-RN:8013-01-2	3.0		g/L			json
dsmz_144_composition	Trypticase peptone		10.0		g/L			json
dsmz_144_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_144_composition	Wolin's vitamin solution	solution:242	5.0		ml/L			json
dsmz_144_composition	Na2S 9-hydrate		1.0		g/L			json
dsmz_144_composition	FeCl2 4-hydrate							json
dsmz_144_composition	MnCl2 4-hydrate							json
dsmz_144_composition	CoCl2 6-hydrate							json
dsmz_144_composition	CaCl2 2-hydrate							json
dsmz_144_composition	Na2MoO4 2-hydrate							json
dsmz_144_composition	NiCl2 6-hydrate							json
dsmz_144_composition	Na2SeO3 5-hydrate							json
dsmz_298_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_298_composition	MgCl2 6-hydrate		0.4		g/L			json
dsmz_298_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_298_composition	Sodium resazurin	CAS-RN:62758-13-8	1.0		ml/L			json
dsmz_298_composition	Na2S 9-hydrate		1.5		g/L			json
ccap_JM_composition	(2) KH2PO4	PubChem:23710200						json
ccap_JM_composition	(3) MgSO4 7-hydrate							json
ccap_JM_composition	(5) FeNa-EDTA	CAS-RN:15708-41-5						json
dsmz_60_composition	MgSO4 7-hydrate							json
dsmz_60_composition	Tryptone	CAS-RN:84843-69-6						json
dsmz_60_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_60_composition	Sodium resazurin	CAS-RN:62758-13-8						json
dsmz_60_composition	KH2PO4	PubChem:23710200						json
dsmz_60_composition	L-Cysteine HCl x H2O	ingredient:983						json
dsmz_60_composition	Na2S 9-hydrate							json
dsmz_86_composition	CaSO4 2-hydrate		100.0		mg/L			json
dsmz_86_composition	MgSO4 7-hydrate		60.0		mg/L			json
dsmz_86_composition	NaNO3	CAS-RN:7631-99-4	103.0		mg/L			json
dsmz_86_composition	Na2HPO4 2-hydrate		689.0		mg/L			json
dsmz_86_composition	FeCl3 6-hydrate		140.0		mg/L			json
dsmz_86_composition	MnSO4 x H2O	ingredient:1000	0.47		mg/L			json
dsmz_86_composition	ZnSO4 7-hydrate		2.2		mg/L			json
dsmz_86_composition	CuSO4 5-hydrate		0.5		mg/L			json
dsmz_86_composition	Na2MoO4 2-hydrate		25.0		g/L			json
dsmz_86_composition	CoCl2 6-hydrate		25.0		g/L			json
dsmz_86_composition	Tryptone	CAS-RN:84843-69-6	46.0		ml/L			json
dsmz_86_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_646_composition	646. RABBIT BLOOD AGAR	medium:646						json
dsmz_678_composition	MgCl2 6-hydrate		1.0		g/L			json
dsmz_678_composition	CaCl2 2-hydrate		0.4		g/L			json
dsmz_678_composition	K2HPO4 3-hydrate		0.4		g/L			json
dsmz_678_composition	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json
dsmz_678_composition	Trypticase peptone		2.0		g/L			json
dsmz_678_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_678_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_678_composition	Na2S 9-hydrate		3.0		g/L			json
dsmz_678_composition	MgSO4 7-hydrate							json
dsmz_678_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_678_composition	FeSO4 7-hydrate							json
dsmz_678_composition	CoSO4 7-hydrate							json
dsmz_678_composition	ZnSO4 7-hydrate							json
dsmz_678_composition	CuSO4 5-hydrate							json
dsmz_678_composition	Na2MoO4 2-hydrate							json
dsmz_678_composition	NiCl2 6-hydrate							json
dsmz_678_composition	Na2SeO3 5-hydrate							json
dsmz_678_composition	Na2WO4 2-hydrate							json
ccap_E27_composition	through		4.0		mM			json
ccap_E27_composition	*Tryptone							json
dsmz_1100_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_1100_composition	Selenite-tungstate solution	ingredient:88	1.0		ml/L			json
dsmz_1100_composition	MgCl2 6-hydrate		1.0		ml/L			json
dsmz_1100_composition	CaCl2 2-hydrate		0.5		g/L			json
dsmz_1100_composition	Yeast extract	CAS-RN:8013-01-2	0.15		ml/L			json
dsmz_1100_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		g/L			json
dsmz_1100_composition	Na2-EDTA 2-hydrate							json
dsmz_1100_composition	FeCl2 4-hydrate							json
dsmz_1100_composition	MnCl2 4-hydrate							json
dsmz_1100_composition	CoCl2 6-hydrate							json
dsmz_1100_composition	CuCl2 2-hydrate							json
dsmz_1100_composition	NiCl2 6-hydrate							json
dsmz_1100_composition	Na2MoO4 2-hydrate							json
dsmz_1100_composition	Na2SeO3 5-hydrate							json
dsmz_1100_composition	Na2WO4 2-hydrate							json
dsmz_1100_composition	Na2S 9-hydrate							json
dsmz_1303_composition	Agar if required		3.7		g/L			json
dsmz_1303_composition	CaCl2 2-hydrate		250.0		ml/L			json
dsmz_1303_composition	MgCl2 6-hydrate		21.1		g/L			json
dsmz_1303_composition	MgSO4 7-hydrate		1.2		g/L			json
dsmz_924_composition	MgCl2 6-hydrate		1.0		g/L			json
dsmz_924_composition	CaCl2 2-hydrate		0.4		g/L			json
dsmz_924_composition	Modified Wolin's mineral solution	solution:241	10.0		ml/L			json
dsmz_924_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_924_composition	Trypticase peptone		2.0		g/L			json
dsmz_924_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_924_composition	L-Cysteine HCl x H2O	ingredient:983	6.8		g/L			json
dsmz_924_composition	Na2S 9-hydrate		1.0		ml/L			json
dsmz_924_composition	MgSO4 7-hydrate							json
dsmz_924_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_924_composition	FeSO4 7-hydrate							json
dsmz_924_composition	CoSO4 7-hydrate							json
dsmz_924_composition	ZnSO4 7-hydrate							json
dsmz_924_composition	CuSO4 5-hydrate							json
dsmz_924_composition	Na2MoO4 2-hydrate							json
dsmz_924_composition	NiCl2 6-hydrate							json
dsmz_924_composition	Na2SeO3 5-hydrate							json
dsmz_924_composition	Na2WO4 2-hydrate							json
ccap_PM_composition	Yeast extract	CAS-RN:8013-01-2						json
ccap_PM_composition	Tryptone	CAS-RN:84843-69-6						json
dsmz_1506_composition	MgSO4 7-hydrate		20.0		g/L			json
dsmz_1506_composition	Yeast extract	CAS-RN:8013-01-2	10.0		g/L			json
dsmz_1506_composition	Tryptone	CAS-RN:84843-69-6	5.0		g/L			json
dsmz_1506_composition	Casein hydrolysate		3.0		g/L			json
dsmz_1538_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_1538_composition	MgCl2 6-hydrate		0.4		g/L			json
dsmz_1538_composition	CaCl2 2-hydrate		0.15		g/L			json
dsmz_1538_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_1538_composition	Na2S 9-hydrate		2.52		g/L			json
dsmz_1538_composition	Vitamin solution	solution:6241	0.36		g/L			json
dsmz_1538_composition	Selenite-tungstate solution	ingredient:88	1.0		ml/L			json
dsmz_1538_composition	FeCl2 4-hydrate		1.0		ml/L			json
dsmz_1538_composition	MnCl2 4-hydrate		10.0		ml/L			json
dsmz_1538_composition	CoCl2 6-hydrate		70.0		mg/L			json
dsmz_1538_composition	CuCl2 2-hydrate		100.0		mg/L			json
dsmz_1538_composition	NiCl2 6-hydrate		6.0		mg/L			json
dsmz_1538_composition	Na2MoO4 2-hydrate		190.0		mg/L			json
dsmz_1538_composition	Thiamine-HCl 2-hydrate							json
dsmz_1538_composition	Na2SeO3 5-hydrate							json
dsmz_1538_composition	Na2WO4 2-hydrate							json
dsmz_1705_composition	KH2PO4	PubChem:23710200	0.1		g/L			json
dsmz_1705_composition	solution	solution:2638	1.0		M			json
dsmz_1705_composition	Branched		25.0		mM			json
dsmz_1705_composition	NaHCO3 solution	solution:1783						json
dsmz_1705_composition	Yeast extract solution							json
dsmz_1705_composition	Trace element solution	solution:6187						json
dsmz_1705_composition	Selenite-tungstate solution	ingredient:88						json
dsmz_1705_composition	7-vitamin solution	solution:5544						json
dsmz_1705_composition	Folic acid solution	solution:5545						json
dsmz_1705_composition	Riboflavin solution							json
dsmz_1705_composition	Branched-chain fatty acids solution	solution:5547						json
dsmz_1705_composition	Aromatic fatty acids solution	solution:5113						json
dsmz_1705_composition	Menadione solution	ingredient:1853						json
dsmz_1705_composition	Lipoic acid solution	solution:5550						json
dsmz_1210c_composition	MgCl2 6-hydrate		4.0		g/L			json
dsmz_1210c_composition	CaCl2 2-hydrate		0.33		g/L			json
dsmz_1210c_composition	Selenite-tungstate solution	ingredient:88	1.0		g/L			json
dsmz_1210c_composition	Sodium resazurin	CAS-RN:62758-13-8	1.0		ml/L			json
dsmz_1210c_composition	KH2PO4	PubChem:23710200	0.5		ml/L			json
dsmz_1210c_composition	Na2S2O3 5-hydrate		5.0		g/L			json
dsmz_1210c_composition	FeCl2 4-hydrate							json
dsmz_1210c_composition	MnCl2 4-hydrate							json
dsmz_1210c_composition	CoCl2 6-hydrate							json
dsmz_1210c_composition	CuCl2 2-hydrate							json
dsmz_1210c_composition	NiCl2 6-hydrate							json
dsmz_1210c_composition	Na2MoO4 2-hydrate							json
dsmz_1210c_composition	Na2SeO3 5-hydrate							json
dsmz_1210c_composition	Na2WO4 2-hydrate							json
dsmz_120b_composition	KH2PO4	PubChem:23710200	0.23		g/L			json
dsmz_120b_composition	MgSO4 7-hydrate		0.5		g/L			json
dsmz_120b_composition	CaCl2 2-hydrate		0.25		g/L			json
dsmz_120b_composition	FeSO4 7-hydrate solution		2.0		ml/L			json
dsmz_120b_composition	Yeast extract	CAS-RN:8013-01-2	1.0		ml/L			json
dsmz_120b_composition	Sodium resazurin	CAS-RN:62758-13-8	2.0		g/L			json
dsmz_120b_composition	L-Cysteine HCl x H2O	ingredient:983	0.5		ml/L			json
dsmz_120b_composition	Na2S 9-hydrate		2.5		g/L			json
dsmz_1401_composition	KH2PO4	PubChem:23710200	1.0		g/L			json
dsmz_1401_composition	MgCl2 6-hydrate		0.2		g/L			json
dsmz_1401_composition	CaCl2 2-hydrate		0.045		g/L			json
dsmz_1401_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_1401_composition	Trace elements solution	solution:6129	0.5		g/L			json
dsmz_1401_composition	FeCl2 4-hydrate		1.0		g/L			json
dsmz_1401_composition	CoCl2 6-hydrate		1.0		ml/L			json
dsmz_1401_composition	MnCl2 2-hydrate		1000.0		ml/L			json
dsmz_1401_composition	NiSO4 6-hydrate							json
dsmz_1401_composition	Na2MoO4 2-hydrate							json
dsmz_1401_composition	CuCl2 2-hydrate							json
dsmz_1602_composition	CaCl2 2-hydrate		0.45		g/L			json
dsmz_1602_composition	Yeast extract	CAS-RN:8013-01-2	0.33		g/L			json
dsmz_1602_composition	MgSO4 7-hydrate							json
dsmz_1602_composition	SrCl2 6-hydrate							json
dsmz_1602_composition	di-Na-ß-glycerophosphate							json
dsmz_1602_composition	FeSO4 7-hydrate							json
dsmz_1602_composition	ZnSO4 7-hydrate							json
dsmz_1602_composition	MnCl2 4-hydrate							json
dsmz_1602_composition	CoCl2 6-hydrate							json
dsmz_1602_composition	CuCl2 2-hydrate							json
dsmz_1602_composition	NiCl2 6-hydrate							json
dsmz_1602_composition	Na2MoO4 2-hydrate							json
dsmz_1007_composition	KH2PO4	PubChem:23710200						json
dsmz_1007_composition	MgSO4 7-hydrate							json
dsmz_1007_composition	CaCl2 2-hydrate							json
dsmz_1007_composition	CuCl2 5-hydrate							json
dsmz_1007_composition	FeSO4 7-hydrate							json
dsmz_1007_composition	ZnSO4 7-hydrate							json
dsmz_1007_composition	NiCl2 6-hydrate							json
dsmz_1007_composition	CoCl2 6-hydrate							json
dsmz_1007_composition	MnCl2 4-hydrate							json
dsmz_429a_composition	429a. COLUMBIA BLOOD AGAR WITH CHARCOAL							json
dsmz_429a_composition	surface, spread about 1 ml of sterile medium or water over the agar plates and briefly							json
dsmz_823_composition	MgCl2 6-hydrate		160.0		g/L			json
dsmz_823_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_823_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_1204_composition	KH2PO4	PubChem:23710200	0.2		g/L			json
dsmz_1204_composition	MgCl2 6-hydrate		0.4		g/L			json
dsmz_1204_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_1204_composition	Yeast extract	CAS-RN:8013-01-2	4.0		g/L			json
dsmz_1204_composition	Casein peptone		2.0		g/L			json
dsmz_1204_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_1039_composition	1039. ANACKER-ORDAL AGAR		0.5		g/L			json
dsmz_1039_composition	Tryptone peptone		0.5		g/L			json
dsmz_1039_composition	Yeast extract	CAS-RN:8013-01-2	0.2		g/L			json
dsmz_627_composition	Beef extract	ingredient:85	10.0		g/L			json
dsmz_627_composition	Peptone	CAS-RN:73049-73-7	10.0		g/L			json
dsmz_993c_composition	993c. MODIFIED ISP5 MEDIUM WITH SODIUM CHLORIDE							json
dsmz_619_composition	MgSO4 7-hydrate		3.0		g/L			json
dsmz_619_composition	FeSO4 7-hydrate		1.0		g/L			json
dsmz_619_composition	MnSO4 1-hydrate		0.2		g/L			json
dsmz_619_composition	Thiamine-HCl 2-hydrate							json
dsmz_829d_composition	KH2PO4	PubChem:23710200	0.3		g/L			json
dsmz_829d_composition	Modified Wolin's mineral solution	solution:241	1.95		g/L			json
dsmz_829d_composition	Sodium resazurin	CAS-RN:62758-13-8	0.16		g/L			json
dsmz_829d_composition	Na2S 9-hydrate		0.5		ml/L			json
dsmz_221_composition	Yeast extract	CAS-RN:8013-01-2	0.05		g/L			json
dsmz_221_composition	FeSO4 7-hydrate		0.01		g/L			json
dsmz_221_composition	Na2MoO4 2-hydrate		1.0		mg/L			json
dsmz_221_composition	MnSO4 x H2O	ingredient:1000	2.0		mg/L			json
dsmz_221_composition	MgSO4 7-hydrate		0.2		g/L			json
dsmz_221_composition	CaCl2 2-hydrate		0.02		g/L			json
dsmz_326_composition	KH2PO4	PubChem:23710200	3.3		g/L			json
dsmz_326_composition	MgCl2 6-hydrate		0.16		g/L			json
dsmz_326_composition	CoCl2 6-hydrate		12.0		mg/L			json
dsmz_326_composition	Yeast extract	CAS-RN:8013-01-2	1.0		ml/L			json
dsmz_326_composition	Trypticase peptone		2.0		g/L			json
dsmz_326_composition	Sodium resazurin	CAS-RN:62758-13-8	2.0		g/L			json
dsmz_326_composition	L-Cysteine HCl x H2O	ingredient:983	5.0		g/L			json
dsmz_326_composition	Na2S 9-hydrate		1.0		ml/L			json
dsmz_326_composition	FeCl2 4-hydrate							json
dsmz_326_composition	MnCl2 4-hydrate							json
dsmz_326_composition	CuCl2 2-hydrate							json
dsmz_326_composition	NiCl2 6-hydrate							json
dsmz_326_composition	Na2MoO4 2-hydrate							json
dsmz_318_composition	KH2PO4	PubChem:23710200	0.3		g/L			json
dsmz_318_composition	MgCl2 6-hydrate		0.1		g/L			json
dsmz_318_composition	CaCl2 2-hydrate		0.08		g/L			json
dsmz_318_composition	Trace element solution	solution:6187	10.0		ml/L			json
dsmz_318_composition	Yeast extract	CAS-RN:8013-01-2	0.5		g/L			json
dsmz_318_composition	Trypticase peptone		0.5		g/L			json
dsmz_318_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		ml/L			json
dsmz_318_composition	L-Cysteine HCl x H2O	ingredient:983	10.0		ml/L			json
dsmz_318_composition	Na2S 9-hydrate		1.0		ml/L			json
dsmz_318_composition	methanol (50% v/v solution), cysteine and sulfide from sterile anoxic stock solutions							json
dsmz_318_composition	FeCl2 4-hydrate							json
dsmz_318_composition	MnCl2 4-hydrate							json
dsmz_318_composition	CoCl2 6-hydrate							json
dsmz_318_composition	Na2MoO4 2-hydrate							json
dsmz_318_composition	NiCl2 6-hydrate							json
dsmz_318_composition	Na2SeO3 5-hydrate							json
dsmz_318_composition	Na2WO4 2-hydrate							json
dsmz_125_composition	MgSO4 7-hydrate		0.2		g/L			json
dsmz_125_composition	CaCl2 2-hydrate		0.02		g/L			json
dsmz_125_composition	FeSO4 7-hydrate		1.0		mg/L			json
dsmz_125_composition	CuSO4 5-hydrate		5.0		g/L			json
dsmz_125_composition	MnSO4 5-hydrate		10.0		g/L			json
dsmz_125_composition	ZnSO4 7-hydrate		70.0		g/L			json
dsmz_720_composition	MgCl2 6-hydrate		0.1		g/L			json
dsmz_720_composition	CaCl2 2-hydrate		0.05		g/L			json
dsmz_720_composition	K2HPO4 3-hydrate		0.4		g/L			json
dsmz_720_composition	Selenite-tungstate solution	ingredient:88	1.0		ml/L			json
dsmz_720_composition	Yeast extract	CAS-RN:8013-01-2	1.0		ml/L			json
dsmz_720_composition	Sodium resazurin	CAS-RN:62758-13-8	1.0		g/L			json
dsmz_720_composition	Na2S2O3 5-hydrate		2.6		g/L			json
dsmz_720_composition	Na2S 9-hydrate		2.5		g/L			json
dsmz_720_composition	Na2-EDTA 2-hydrate							json
dsmz_720_composition	FeCl2 4-hydrate							json
dsmz_720_composition	MnCl2 4-hydrate							json
dsmz_720_composition	CoCl2 6-hydrate							json
dsmz_720_composition	CuCl2 2-hydrate							json
dsmz_720_composition	NiCl2 6-hydrate							json
dsmz_720_composition	Na2MoO4 2-hydrate							json
dsmz_720_composition	Na2SeO3 5-hydrate							json
dsmz_720_composition	Na2WO4 2-hydrate							json
ccap_RPL_PJ_0_01_RPA_composition	(1) CaCl2 2-hydrate							json
ccap_RPL_PJ_0_01_RPA_composition	(3) MgSO4 7-hydrate							json
ccap_RPL_PJ_0_01_RPA_composition	0.01% RPA							json
dsmz_523_composition	Mineral solution	solution:5281	38.0		ml/L			json
dsmz_523_composition	Trypticase peptone		0.3		g/L			json
dsmz_523_composition	Yeast extract	CAS-RN:8013-01-2	2.0		g/L			json
dsmz_523_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		g/L			json
dsmz_523_composition	L-Cysteine HCl x H2O	ingredient:983	0.5		ml/L			json
dsmz_523_composition	Na2S 9-hydrate		4.0		g/L			json
dsmz_523_composition	KH2PO4	PubChem:23710200						json
dsmz_523_composition	CaCl2 2-hydrate							json
dsmz_523_composition	MgSO4 7-hydrate							json
dsmz_861a_composition	KH2PO4	PubChem:23710200						json
dsmz_861a_composition	MgCl2 6-hydrate							json
dsmz_861a_composition	CaCl2 2-hydrate							json
dsmz_861a_composition	Selenite-tungstate solution	ingredient:88						json
dsmz_861a_composition	Sodium resazurin	CAS-RN:62758-13-8						json
dsmz_861a_composition	Na2S 9-hydrate							json
dsmz_861a_composition	FeCl2 4-hydrate							json
dsmz_861a_composition	MnCl2 4-hydrate							json
dsmz_861a_composition	CoCl2 6-hydrate							json
dsmz_861a_composition	CuCl2 2-hydrate							json
dsmz_861a_composition	NiCl2 6-hydrate							json
dsmz_861a_composition	Na2MoO4 2-hydrate							json
dsmz_861a_composition	Na2SeO3 5-hydrate							json
dsmz_861a_composition	Na2WO4 2-hydrate							json
dsmz_861a_composition	Na2S2O4	ingredient:1946						json
dsmz_499_composition	KH2PO4	PubChem:23710200	0.3		g/L			json
dsmz_499_composition	MgCl2 6-hydrate		20.0		g/L			json
dsmz_499_composition	CaCl2 2-hydrate		2.7		g/L			json
dsmz_499_composition	Trypticase peptone		1.0		g/L			json
dsmz_499_composition	Yeast extract	CAS-RN:8013-01-2	1.0		g/L			json
dsmz_499_composition	Selenite-tungstate solution	ingredient:88	2.5		g/L			json
dsmz_499_composition	Sodium resazurin	CAS-RN:62758-13-8	1.0		ml/L			json
dsmz_499_composition	Na2S 9-hydrate		1.0		ml/L			json
dsmz_499_composition	FeCl2 4-hydrate							json
dsmz_499_composition	MnCl2 4-hydrate							json
dsmz_499_composition	CoCl2 6-hydrate							json
dsmz_499_composition	CuCl2 2-hydrate							json
dsmz_499_composition	NiCl2 6-hydrate							json
dsmz_499_composition	Na2MoO4 2-hydrate							json
dsmz_499_composition	Na2SeO3 5-hydrate							json
dsmz_499_composition	Na2WO4 2-hydrate							json
dsmz_441_composition	KH2PO4	PubChem:23710200	0.1		g/L			json
dsmz_441_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_441_composition	MgSO4 7-hydrate		0.1		g/L			json
dsmz_441_composition	Na2MoO4 2-hydrate		0.005		g/L			json
dsmz_441_composition	NaVO3 x H2O		0.005		g/L			json
dsmz_441_composition	MnSO4 x H2O	ingredient:1000	0.005		g/L			json
dsmz_441_composition	FeSO4 7-hydrate		0.01		g/L			json
dsmz_441_composition	Yeast extract	CAS-RN:8013-01-2	0.05		g/L			json
dsmz_535a_composition	535a. TRYPTICASE SOY BROTH AGAR+BLOOD							json
dsmz_82_composition	82. BHI-GLUCOSE MEDIUM		18.5		g/L			json
dsmz_140_composition	KH2PO4	PubChem:23710200	0.5		g/L			json
dsmz_140_composition	MgSO4 7-hydrate		0.5		g/L			json
dsmz_140_composition	CaCl2 2-hydrate		0.1		g/L			json
dsmz_140_composition	Sodium resazurin	CAS-RN:62758-13-8	0.5		g/L			json
dsmz_140_composition	L-Cysteine HCl x H2O	ingredient:983	300.0		ml/L			json
dsmz_140_composition	Na2S 9-hydrate		0.5		ml/L			json
dsmz_140_composition	Yeast extract	CAS-RN:8013-01-2						json
dsmz_343_composition	KH2PO4	PubChem:23710200	5.0		g/L			json
dsmz_343_composition	Modified Wolin's mineral solution	solution:241	0.5		g/L			json
dsmz_343_composition	Yeast extract	CAS-RN:8013-01-2	15.0		ml/L			json
dsmz_343_composition	Sodium resazurin	CAS-RN:62758-13-8	250.0		ml/L			json
dsmz_343_composition	L-Cysteine HCl x H2O	ingredient:983	2.0		g/L			json
dsmz_343_composition	Na2S 9-hydrate		0.5		ml/L			json
dsmz_343_composition	MgSO4 7-hydrate							json
dsmz_343_composition	MgCl2 6-hydrate							json
dsmz_343_composition	SrCl2 6-hydrate							json
dsmz_343_composition	CaCl2 2-hydrate							json
dsmz_343_composition	MnSO4 x H2O	ingredient:1000						json
dsmz_343_composition	FeSO4 7-hydrate							json
dsmz_343_composition	CoSO4 7-hydrate							json
dsmz_343_composition	ZnSO4 7-hydrate							json
dsmz_343_composition	CuSO4 5-hydrate							json
dsmz_343_composition	Na2MoO4 2-hydrate							json
dsmz_343_composition	NiCl2 6-hydrate							json
dsmz_343_composition	Na2SeO3 5-hydrate							json
dsmz_343_composition	Na2WO4 2-hydrate							json
dsmz_546_composition	Tryptone	CAS-RN:84843-69-6	10.0		g/L			json
dsmz_546_composition	Yeast extract	CAS-RN:8013-01-2	5.0		g/L			json
dsmz_546_composition	MgSO4 7-hydrate as sterile solutions.							json
dsmz_745_composition	KH2PO4	PubChem:23710200	1.0		g/L			json
dsmz_745_composition	MgCl2 6-hydrate		50.2		g/L			json
dsmz_745_composition	CaCl2 2-hydrate		0.2		g/L			json
dsmz_745_composition	Yeast extract	CAS-RN:8013-01-2	0.05		g/L			json
dsmz_745_composition	Na2S2O3 5-hydrate		1.0		ml/L			json
dsmz_745_composition	FeCl2 4-hydrate		1.0		g/L			json
dsmz_745_composition	MnCl2 4-hydrate		1000.0		ml/L			json
dsmz_745_composition	CoCl2 6-hydrate		1.5		g/L			json
dsmz_745_composition	CuCl2 2-hydrate		70.0		mg/L			json
dsmz_745_composition	NiCl2 6-hydrate		100.0		mg/L			json
dsmz_745_composition	Na2MoSO4 2-hydrate		62.0		mg/L			json
dsmz_578_composition	578. TRYPTONE-YEAST EXTRACT MEDIUM		8.0		g/L			json
dsmz_578_composition	Tryptone	CAS-RN:84843-69-6	5.0		g/L			json
dsmz_578_composition	Yeast extract	CAS-RN:8013-01-2	5.0		g/L			json
dsmz_198_composition	KH2PO4	PubChem:23710200						json
dsmz_198_composition	MgCl2 6-hydrate							json
dsmz_198_composition	CaCl2 2-hydrate							json
dsmz_198_composition	Selenite-tungstate solution	ingredient:88						json
dsmz_198_composition	Sodium resazurin	CAS-RN:62758-13-8						json
